logical_table,instance_id,episode_seed,treated_seat,difficulty_scalar,difficulty_tags,deal_rate,below_threshold_accept,worst_off,worst_off_share,dist_to_nbs,dist_to_ks,normalized_gini,normalized_nash_welfare_conditional,max_share,below_threshold_episode,normalized_primary,normalized_nash_welfare,justified_walk,missed_deal,ir_margin_of_no_deal,gini,z_parties,instance_n_deals,instance_n_ir_deals,instance_feasible_all_ir,instance_ir_margin
all_llm,scorable_negotiation-L1-996daa4124,0,,0.61343,easy;large-frontier,1.0,0.0,0.3333333333333333,0.09487042589018028,0.0,0.0,0.21522033759086617,0.641750200346156,0.2846112776705409,0.0,1.0,0.641750200346156,nan,nan,nan,0.31226765799256506,0.7373737374;1;0.4428571429;1;0.3333333333,256,22,True,0.3333333333333333
all_llm,scorable_negotiation-L1-a9097927ce,4,,0.551691,easy,1.0,0.0,0.30985915492957744,0.11564397831294954,0.4619598154456175,0.4619598154456175,0.13764589464283675,0.5162669246679569,0.2544645390563869,0.0,0.7433,0.5162669246679569,nan,nan,nan,0.31004784688995213,0.3098591549;0.6608695652;0.4827586207;0.5441176471;0.6818181818,256,37,True,0.4827586206896552
all_llm,scorable_negotiation-L4-712ba36a4f,0,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,,256,4,True,0.0
all_llm,scorable_negotiation-L0-32200851b2,4,,0.562257,easy;high-conflict,1.0,0.0,0.12087912087912088,0.047821743342679565,0.774097614688272,0.774097614688272,0.2664539581378891,0.4194483134851262,0.31569376757623824,0.0,0.8383,0.4194483134851262,nan,nan,nan,0.30042918454935624,0.1208791209;0.3289473684;0.797979798;0.6585365854;0.6213592233,256,47,True,0.32926829268292684
all_llm,scorable_negotiation-L4-d49e5fe070,0,,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,0.7164179104;0.6727272727;1;0.36;1,256,5,True,0.36
all_llm,scorable_negotiation-L2-adac68f4ac,3,,0.642993,large-frontier;medium,1.0,0.0,0.24444444444444444,0.07912373507413054,0.5057195335451523,0.5057195335451523,0.24031391648675476,0.5504945285751159,0.32368800712144313,0.0,0.9094,0.5504945285751159,nan,nan,nan,0.22781456953642384,0.7368421053;1;0.7162162162;0.3918918919;0.2444444444,256,17,True,0.4666666666666667
all_llm,scorable_negotiation-L0-a483b0d80d,3,,0.546303,easy,1.0,0.0,0.3404255319148936,0.11424851757319271,0.3944308544465708,0.3944308544465708,0.1783733831247222,0.563460996266188,0.2860270059982275,0.0,0.9649,0.563460996266188,nan,nan,nan,0.16779661016949152,0.3404255319;0.7272727273;0.6375;0.8522727273;0.4222222222,256,40,True,0.4727272727272727
all_llm,scorable_negotiation-L3-46e1252af7,3,,0.684076,hard;pivotal-seat,1.0,0.0,0.21621621621621623,0.058823529411764705,0.7535799047879709,0.7535799047879709,0.22941176470588237,0.6301255536714604,0.27205882352941174,0.0,1.0,0.6301255536714604,nan,nan,nan,0.35348837209302325,1;1;0.2162162162;0.4594594595;1,256,8,True,0.49230769230769234
all_llm,scorable_negotiation-L3-9a1b1c0960,0,,0.689368,hard;pivotal-seat,1.0,0.0,0.15384615384615385,0.04784059239929727,0.6283897756239305,0.6283897756239305,0.2308327658462425,0.5473985264460587,0.31096385059543225,0.0,0.8658,0.5473985264460587,nan,nan,nan,0.23333333333333334,0.7543859649;1;0.1538461538;0.7166666667;0.5909090909,256,8,True,0.18421052631578946
all_llm,scorable_negotiation-L1-282034699c,4,,0.600081,easy;large-frontier,1.0,0.0,0.26666666666666666,0.0749561472312146,0.34446504045980925,0.48537981071972963,0.23421229018411027,0.6216146550434868,0.28108555211705477,0.0,0.9791,0.6216146550434868,nan,nan,nan,0.31029411764705883,0.9074074074;1;0.2666666667;0.3835616438;1,256,27,True,0.55
all_llm,scorable_negotiation-L3-9a673abad3,2,,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.0,0.0,0.8347904756731781,0.8347904756731781,0.42882545624707535,0.0,0.3664014974262985,0.0,0.8846,0.0,nan,nan,nan,0.47374301675977654,1;0.07407407407;0;0.6551724138;1,256,9,True,0.08620689655172414
all_llm,scorable_negotiation-L0-a483b0d80d,1,,0.546303,easy,1.0,0.0,0.11702127659574468,0.037442559709536506,0.8496454618458733,0.8496454618458733,0.33693765246496854,0.42368425425403855,0.31996369206331193,0.0,0.9987,0.42368425425403855,nan,nan,nan,0.3593220338983051,0.1170212766;1;0.875;1;0.1333333333,256,40,True,0.4727272727272727
all_llm,scorable_negotiation-L0-611ee402f7,2,,0.55854,easy,1.0,0.0,0.1111111111111111,0.03965269853596948,0.28793716376445494,0.5928163752046581,0.2966416404704805,0.4490191510322501,0.3568742868237253,0.0,0.8677,0.4490191510322501,nan,nan,nan,0.3643122676579926,0.762962963;0.4626865672;0.1111111111;0.4653465347;1,256,43,True,0.417910447761194
all_llm,scorable_negotiation-L2-adac68f4ac,4,,0.642993,large-frontier;medium,1.0,0.0,0.28888888888888886,0.08554152587586697,0.2785627654939933,0.2785627654939933,0.23162013160234754,0.6090497177797055,0.29610528187800106,0.0,1.0,0.6090497177797055,nan,nan,nan,0.33297297297297296,1;0.4666666667;1;0.6216216216;0.2888888889,256,17,True,0.4666666666666667
all_llm,scorable_negotiation-L4-712ba36a4f,2,,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,0.0,0.0,0.5414187120150269,0.0,0.35180722891566263,0.0,0.3132530120481927,0.0,1.0,0.0,nan,nan,nan,0.4186046511627907,0;1;0.1923076923;1;1,256,4,True,0.0
all_llm,scorable_negotiation-L4-8a29217702,1,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.0,0.49122807017543857,0.11676396997497913,0.0,0.0,0.1237698081734779,0.8113601931999888,0.23769808173477897,0.0,1.0,0.8113601931999888,nan,nan,nan,0.20210526315789473,1;1;0.7157894737;0.4912280702;1,256,4,True,0.49122807017543857
all_llm,scorable_negotiation-L0-65113008ad,1,,0.624796,medium,1.0,0.0,0.0945945945945946,0.033035172355423366,0.8898453416249925,0.6210363423118869,0.30255857424401805,0.446102450308922,0.34922896490018984,0.0,0.755,0.446102450308922,nan,nan,nan,0.3588235294117647,1;0.4390243902;0.7941176471;0.09459459459;0.5357142857,256,29,True,0.43902439024390244
all_llm,scorable_negotiation-L0-32200851b2,2,,0.562257,easy;high-conflict,1.0,0.0,0.24242424242424243,0.09136137924130079,0.5514512891620004,0.5514512891620004,0.2184519057774696,0.48259333271595234,0.302320827736667,0.0,0.9254,0.48259333271595234,nan,nan,nan,0.22833333333333333,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233,256,47,True,0.32926829268292684
all_llm,scorable_negotiation-L4-8a29217702,0,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.0,0.49122807017543857,0.11676396997497913,0.0,0.0,0.1237698081734779,0.8113601931999888,0.23769808173477897,0.0,1.0,0.8113601931999888,nan,nan,nan,0.20210526315789473,1;1;0.7157894737;0.4912280702;1,256,4,True,0.49122807017543857
all_llm,scorable_negotiation-L2-0aa50f7b83,1,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.0,0.3902439024390244,0.10112581473434723,0.37421149767279094,0.37421149767279094,0.18147343472249655,0.711959814670554,0.2591349002567648,0.0,1.0,0.711959814670554,nan,nan,nan,0.26291079812206575,1;1;1;0.3902439024;0.46875,256,14,True,0.46875
all_llm,scorable_negotiation-L2-adac68f4ac,0,,0.642993,large-frontier;medium,1.0,0.0,0.21052631578947367,0.06343763394770681,0.49571449643171,0.49571449643171,0.26360908701243035,0.567941185553376,0.30132876125160735,0.0,0.9711,0.567941185553376,nan,nan,nan,0.25696969696969696,0.2105263158;1;0.7162162162;0.3918918919;1,256,17,True,0.4666666666666667
all_llm,scorable_negotiation-L0-65113008ad,0,,0.624796,medium,1.0,0.0,0.06862745098039216,0.020870166189848598,0.5363933216324898,0.6362020368587786,0.2954450480568324,0.47189230644863134,0.30410813590922237,0.0,0.8694,0.47189230644863134,nan,nan,nan,0.3355450236966825,0.4339622642;1;0.06862745098;1;0.7857142857,256,29,True,0.43902439024390244
all_llm,scorable_negotiation-L1-aabb4d986b,1,,0.614162,easy,1.0,0.0,0.4959349593495935,0.1577434686614102,0.6559906497738882,0.0,0.08743609559664775,0.6211245843653387,0.25226471048226656,0.0,0.8089,0.6211245843653387,nan,nan,nan,0.1390625,0.6666666667;0.5737704918;0.7931034483;0.6144578313;0.4959349593,256,22,True,0.4959349593495935
all_llm,scorable_negotiation-L0-32200851b2,3,,0.562257,easy;high-conflict,1.0,0.0,0.32894736842105265,0.13287350502052772,0.5749388392746179,0.5749388392746179,0.15008452980903025,0.4757935256860404,0.26600627541670524,0.0,0.8413,0.4757935256860404,nan,nan,nan,0.17699115044247787,0.3516483516;0.3289473684;0.5151515152;0.6585365854;0.6213592233,256,47,True,0.32926829268292684
all_llm,scorable_negotiation-L0-34733a57e6,2,,0.561029,easy;large-frontier,1.0,0.0,0.29411764705882354,0.10704686339520629,0.4992332615113796,0.4992332615113796,0.24179584382090127,0.49770797871675715,0.36395933554370136,0.0,0.8189,0.49770797871675715,nan,nan,nan,0.3161904761904762,0.328358209;1;0.5774647887;0.2941176471;0.5476190476,256,45,True,0.4523809523809524
all_llm,scorable_negotiation-L3-46e1252af7,1,,0.684076,hard;pivotal-seat,1.0,0.0,0.49230769230769234,0.12787993221554225,0.0,0.0,0.13938217611862502,0.7432269180632755,0.2597561123128202,0.0,0.8431,0.7432269180632755,nan,nan,nan,0.1068062827225131,0.4923076923;0.6835443038;1;1;0.6739130435,256,8,True,0.49230769230769234
all_llm,scorable_negotiation-L2-1fc37540c8,0,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.3103448275862069,0.09367033714054654,0.0,0.0,0.17121559297003652,0.6208791766745703,0.3018266418973166,0.0,1.0,0.6208791766745703,nan,nan,nan,0.2320754716981132,0.6875;0.6486486486;0.3103448276;1;0.6666666667,256,17,True,0.3103448275862069
all_llm,scorable_negotiation-L3-d9a0ef3c04,2,,0.7161,hard;no-clear-win-win;pivotal-seat,1.0,0.0,0.46153846153846156,0.10344827586206896,0.3866789581820089,0.3866789581820089,0.09655172413793103,0.8567252750493096,0.22413793103448276,0.0,0.9965,0.8567252750493096,nan,nan,nan,0.41414141414141414,1;1;1;0.4615384615;1,256,5,True,0.651685393258427
all_llm,scorable_negotiation-L2-0aa50f7b83,0,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.0,0.23684210526315788,0.0768419088793302,0.6255700920828654,0.6255700920828654,0.2302983887694343,0.5552364981257403,0.3244436152682831,0.0,0.8216,0.5552364981257403,nan,nan,nan,0.2682080924855491,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1,256,14,True,0.46875
all_llm,scorable_negotiation-L4-d49e5fe070,3,,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,0.7164179104;0.6727272727;1;0.36;1,256,5,True,0.36
all_llm,scorable_negotiation-L3-9a673abad3,3,,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.0,0.0,0.8347904756731781,0.8347904756731781,0.42882545624707535,0.0,0.3664014974262985,0.0,0.8846,0.0,nan,nan,nan,0.47374301675977654,1;0.07407407407;0;0.6551724138;1,256,9,True,0.08620689655172414
all_llm,scorable_negotiation-L1-19dae4b672,3,,0.62258,high-conflict;medium,1.0,0.0,0.15151515151515152,0.05741035820435215,0.36118285512594217,0.36118285512594217,0.2483148037843215,0.4552299976170865,0.35364780653880923,0.0,0.9059,0.4552299976170865,nan,nan,nan,0.35736040609137054,0.4897959184;0.5;0.9333333333;0.1515151515;0.564516129,256,27,True,0.4387755102040816
all_llm,scorable_negotiation-L2-103cef6017,1,,0.638165,medium;small-frontier,1.0,0.0,0.2692307692307692,0.08176496151204807,0.0,0.0,0.18766556923636196,0.6067372574347059,0.3036984284733214,0.0,1.0,0.6067372574347059,nan,nan,nan,0.22995169082125605,0.2692307692;0.7049180328;1;0.6216216216;0.696969697,256,15,True,0.2692307692307692
all_llm,scorable_negotiation-L1-aabb4d986b,4,,0.614162,easy,1.0,0.0,0.35,0.09458348643314683,0.0,0.6559906497738882,0.18525317342768072,0.6903484307766603,0.2702385326661338,0.0,0.9825,0.6903484307766603,nan,nan,nan,0.2296774193548387,0.35;1;0.5862068966;1;0.7642276423,256,22,True,0.4959349593495935
all_llm,scorable_negotiation-L1-aabb4d986b,2,,0.614162,easy,1.0,0.0,0.16393442622950818,0.06230733414509656,1.1662438297669266,0.5414394443342544,0.33596815215757386,0.4231506646812993,0.38007473828508903,0.0,0.6638,0.4231506646812993,nan,nan,nan,0.3509090909090909,0.7666666667;0.1639344262;1;0.2289156627;0.4715447154,256,22,True,0.4959349593495935
all_llm,scorable_negotiation-L2-adac68f4ac,1,,0.642993,large-frontier;medium,1.0,0.0,0.2702702702702703,0.09308098045299411,0.6479912164000237,0.6479912164000237,0.22860688799255352,0.530562755949202,0.3443996276760782,0.0,0.8648,0.530562755949202,nan,nan,nan,0.33375796178343947,0.5;0.4666666667;0.2702702703;1;0.6666666667,256,17,True,0.4666666666666667
all_llm,scorable_negotiation-L3-9a673abad3,1,,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.08620689655172414,0.024408550315175408,0.0,0.0,0.24322632218065984,0.5375432415425709,0.2831391836560347,0.0,1.0,0.5375432415425709,nan,nan,nan,0.28679245283018867,0.68;1;1;0.08620689655;0.765625,256,9,True,0.08620689655172414
all_llm,scorable_negotiation-L0-a483b0d80d,4,,0.546303,easy,1.0,0.0,0.4,0.14133218416771237,0.3485492547714519,0.3485492547714519,0.11909734812314549,0.5526703341445296,0.2512572162981553,0.0,0.9298,0.5526703341445296,nan,nan,nan,0.17872340425531916,0.5531914894;0.4727272727;0.4;0.6931818182;0.7111111111,256,40,True,0.4727272727272727
all_llm,scorable_negotiation-L3-46e1252af7,4,,0.684076,hard;pivotal-seat,1.0,0.0,0.21621621621621623,0.058823529411764705,0.7535799047879709,0.7535799047879709,0.22941176470588237,0.6301255536714604,0.27205882352941174,0.0,1.0,0.6301255536714604,nan,nan,nan,0.35348837209302325,1;1;0.2162162162;0.4594594595;1,256,8,True,0.49230769230769234
all_llm,scorable_negotiation-L0-65113008ad,3,,0.624796,medium,1.0,0.0,0.32432432432432434,0.10370632072010515,0.6210363423118869,0.801468024090863,0.25354549283990785,0.5534810794052099,0.31976115555365753,0.0,0.8395,0.5534810794052099,nan,nan,nan,0.3167420814479638,0.4339622642;1;1;0.3243243243;0.369047619,256,29,True,0.43902439024390244
all_llm,scorable_negotiation-L0-32200851b2,1,,0.562257,easy;high-conflict,1.0,0.0,0.12087912087912088,0.047821743342679565,0.774097614688272,0.774097614688272,0.2664539581378891,0.4194483134851262,0.31569376757623824,0.0,0.8383,0.4194483134851262,nan,nan,nan,0.30042918454935624,0.1208791209;0.3289473684;0.797979798;0.6585365854;0.6213592233,256,47,True,0.32926829268292684
all_llm,scorable_negotiation-L4-faf2ca7d47,1,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,0.0,0.0,1.6334630891922322,0.0,0.2829268292682927,0.0,0.2845528455284553,0.0,1.0,0.0,nan,nan,nan,0.6121212121212121,1;0.5142857143;1;0;1,256,5,True,0.0
all_llm,scorable_negotiation-L1-282034699c,0,,0.600081,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.55,nan,,256,27,True,0.55
all_llm,scorable_negotiation-L1-aabb4d986b,3,,0.614162,easy,1.0,0.0,0.43333333333333335,0.13772474304994106,0.5527773642186545,0.294947161689015,0.11155412488009328,0.6159478240760222,0.2520691583672661,0.0,0.8264,0.6159478240760222,nan,nan,nan,0.23911439114391145,0.4333333333;0.5737704918;0.7931034483;0.6144578313;0.7317073171,256,22,True,0.4959349593495935
all_llm,scorable_negotiation-L0-611ee402f7,0,,0.55854,easy,1.0,0.0,0.35185185185185186,0.1053021339871845,0.0,0.5426072941604801,0.19081032020372948,0.6246360293738825,0.29927974922673495,0.0,1.0,0.6246360293738825,nan,nan,nan,0.26887417218543047,0.762962963;0.7611940299;0.3518518519;0.4653465347;1,256,43,True,0.417910447761194
all_llm,scorable_negotiation-L0-34733a57e6,3,,0.561029,easy;large-frontier,1.0,0.0,0.3283582089552239,0.12106621585704819,0.44093905328630767,0.44093905328630767,0.21040716999432124,0.5032176115004844,0.3397838803331949,0.0,0.7853,0.5032176115004844,nan,nan,nan,0.14486486486486486,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476,256,45,True,0.4523809523809524
one_rational,scorable_negotiation-L3-a8641f6c33,4,1,0.651538,medium;small-frontier,1.0,0.0,0.3157894736842105,0.10500940001462124,0.9478878791784949,0.9478878791784949,0.22477975625847832,0.5538446835202459,0.33252976671296725,0.0,0.6793,0.5538446835202459,nan,nan,nan,0.2823529411764706,1;0.7352941176;0.5423728814;0.3157894737;0.4137931034,256,8,True,0.43333333333333335
one_rational,scorable_negotiation-L0-a483b0d80d,2,4,0.546303,easy,1.0,0.0,0.2,0.06997505456227054,0.5161421703772809,0.5161421703772809,0.20626098529779438,0.5145702150908937,0.2837877212803194,0.0,0.9311,0.5145702150908937,nan,nan,nan,0.25101214574898784,0.7765957447;0.2;0.525;0.5454545455;0.8111111111,256,40,True,0.4727272727272727
one_rational,scorable_negotiation-L4-8a29217702,3,0,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.0,0.49122807017543857,0.11676396997497913,0.0,0.0,0.1237698081734779,0.8113601931999888,0.23769808173477897,0.0,1.0,0.8113601931999888,nan,nan,nan,0.20210526315789473,1;1;0.7157894737;0.4912280702;1,256,4,True,0.49122807017543857
one_rational,scorable_negotiation-L0-34733a57e6,3,1,0.561029,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4523809523809524,nan,,256,45,True,0.4523809523809524
one_rational,scorable_negotiation-L2-adac68f4ac,0,2,0.642993,large-frontier;medium,1.0,0.0,0.24324324324324326,0.09237085186452276,0.364266935728595,0.364266935728595,0.18638385220663706,0.49133366704830367,0.28737598357851524,0.0,0.7521,0.49133366704830367,nan,nan,nan,0.28029197080291973,0.5;0.4666666667;0.7567567568;0.2432432432;0.6666666667,256,17,True,0.4666666666666667
one_rational,scorable_negotiation-L4-faf2ca7d47,0,4,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,,256,5,True,0.0
one_rational,scorable_negotiation-L3-d9a0ef3c04,4,1,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.651685393258427,nan,,256,5,True,0.651685393258427
one_rational,scorable_negotiation-L0-34733a57e6,4,3,0.561029,easy;large-frontier,1.0,0.0,0.4523809523809524,0.15404626521147452,0.0,0.0,0.07304698283840436,0.5816127151021112,0.22870969461876425,0.0,0.8811,0.5816127151021112,nan,nan,nan,0.09038461538461538,0.671641791;0.6162790698;0.5492957746;0.6470588235;0.4523809524,256,45,True,0.4523809523809524
one_rational,scorable_negotiation-L2-df1e479b72,3,3,0.63001,medium;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.43103448275862066,nan,,256,21,True,0.43103448275862066
one_rational,scorable_negotiation-L3-9a673abad3,1,0,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.0,0.0,0.8347904756731781,0.8347904756731781,0.42882545624707535,0.0,0.3664014974262985,0.0,0.8846,0.0,nan,nan,nan,0.47374301675977654,1;0.07407407407;0;0.6551724138;1,256,9,True,0.08620689655172414
one_rational,scorable_negotiation-L2-df1e479b72,4,0,0.63001,medium;small-frontier,1.0,0.0,0.0,0.0,0.9339530288142077,0.9339530288142077,0.3357664233576642,0.0,0.30656934306569344,0.0,0.9974,0.0,nan,nan,nan,0.4864864864864865,1;1;0;0.2619047619;1,256,21,True,0.43103448275862066
one_rational,scorable_negotiation-L1-a9097927ce,0,1,0.551691,easy,1.0,0.0,0.0,0.0,0.6771977025723749,0.6771977025723749,0.2902123060294913,0.0,0.31697896791697455,0.0,0.9328,0.0,nan,nan,nan,0.30597014925373134,0.5633802817;0.7391304348;0;1;0.8522727273,256,37,True,0.4827586206896552
one_rational,scorable_negotiation-L1-aabb4d986b,2,0,0.614162,easy,1.0,0.0,0.04819277108433735,0.021897871869924628,0.8673270473679019,0.6153957697839985,0.27753699568221585,0.32503682747631046,0.33247378631775804,0.0,0.6014,0.32503682747631046,nan,nan,nan,0.381151832460733,0.4333333333;0.5737704918;0.4137931034;0.04819277108;0.7317073171,256,22,True,0.4959349593495935
one_rational,scorable_negotiation-L2-103cef6017,3,3,0.638165,medium;small-frontier,1.0,0.0,0.22972972972972974,0.07188196100849613,0.3745209340646444,0.3745209340646444,0.28427526661278557,0.533225804277077,0.3128979479193361,0.0,0.9523,0.533225804277077,nan,nan,nan,0.32653061224489793,0.2692307692;1;1;0.2297297297;0.696969697,256,15,True,0.2692307692307692
one_rational,scorable_negotiation-L3-9a1b1c0960,3,4,0.689368,hard;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.18421052631578946,nan,,256,8,True,0.18421052631578946
one_rational,scorable_negotiation-L0-34733a57e6,0,0,0.561029,easy;large-frontier,1.0,0.0,0.056338028169014086,0.02158243043144577,0.5132402001780797,0.5132402001780797,0.19328900277119546,0.39271448361074834,0.25729800458384045,0.0,0.7553,0.39271448361074834,nan,nan,nan,0.25026737967914436,0.671641791;0.6162790698;0.05633802817;0.6470588235;0.619047619,256,45,True,0.4523809523809524
one_rational,scorable_negotiation-L3-d9a0ef3c04,1,0,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.651685393258427,nan,,256,5,True,0.651685393258427
one_rational,scorable_negotiation-L2-df1e479b72,2,1,0.63001,medium;small-frontier,1.0,0.0,0.2619047619047619,0.07835912552198478,0.6169319012476656,0.6169319012476656,0.24681896339965612,0.5912444496179982,0.2991893883566691,0.0,1.0,0.5912444496179982,nan,nan,nan,0.1731958762886598,1;1;0.6666666667;0.2619047619;0.4137931034,256,21,True,0.43103448275862066
one_rational,scorable_negotiation-L4-d49e5fe070,1,1,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,0.7164179104;0.6727272727;1;0.36;1,256,5,True,0.36
one_rational,scorable_negotiation-L1-282034699c,1,3,0.600081,easy;large-frontier,1.0,0.0,0.26666666666666666,0.07363303960437652,0.0,0.44020236257876105,0.20903601798798002,0.6538795158177795,0.27612389851641195,0.0,1.0,0.6538795158177795,nan,nan,nan,0.2939929328621908,0.5740740741;1;0.2666666667;0.7808219178;1,256,27,True,0.55
one_rational,scorable_negotiation-L4-712ba36a4f,2,3,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,0.0,0.0,0.5414187120150269,0.0,0.35180722891566263,0.0,0.3132530120481927,0.0,1.0,0.0,nan,nan,nan,0.4186046511627907,0;1;0.1923076923;1;1,256,4,True,0.0
one_rational,scorable_negotiation-L2-103cef6017,0,2,0.638165,medium;small-frontier,1.0,0.0,0.22972972972972974,0.07188196100849613,0.3745209340646444,0.3745209340646444,0.28427526661278557,0.533225804277077,0.3128979479193361,0.0,0.9523,0.533225804277077,nan,nan,nan,0.32653061224489793,0.2692307692;1;1;0.2297297297;0.696969697,256,15,True,0.2692307692307692
one_rational,scorable_negotiation-L3-9a673abad3,3,4,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.08620689655172414,0.024408550315175408,0.0,0.0,0.24322632218065984,0.5375432415425709,0.2831391836560347,0.0,1.0,0.5375432415425709,nan,nan,nan,0.28679245283018867,0.68;1;1;0.08620689655;0.765625,256,9,True,0.08620689655172414
one_rational,scorable_negotiation-L3-9a1b1c0960,0,3,0.689368,hard;pivotal-seat,1.0,0.0,0.18421052631578946,0.05568019579849071,0.0,0.0,0.2566591882520905,0.5651930906483458,0.3022639200489496,0.0,1.0,0.5651930906483458,nan,nan,nan,0.3073170731707317,0.5087719298;0.1842105263;0.6153846154;1;1,256,8,True,0.18421052631578946
one_rational,scorable_negotiation-L4-8a29217702,4,2,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.0,0.49122807017543857,0.11676396997497913,0.0,0.0,0.1237698081734779,0.8113601931999888,0.23769808173477897,0.0,1.0,0.8113601931999888,nan,nan,nan,0.20210526315789473,1;1;0.7157894737;0.4912280702;1,256,4,True,0.49122807017543857
one_rational,scorable_negotiation-L2-df1e479b72,0,2,0.63001,medium;small-frontier,1.0,0.0,0.23275862068965517,0.06981546361239788,0.30445536856572486,0.30445536856572486,0.25021693292860603,0.5843851343208357,0.29994791774215385,0.0,0.9634,0.5843851343208357,nan,nan,nan,0.2011049723756906,0.4489795918;0.652173913;1;1;0.2327586207,256,21,True,0.43103448275862066
one_rational,scorable_negotiation-L1-282034699c,2,0,0.600081,easy;large-frontier,1.0,0.0,0.26666666666666666,0.0749561472312146,0.34446504045980925,0.48537981071972963,0.23421229018411027,0.6216146550434868,0.28108555211705477,0.0,0.9791,0.6216146550434868,nan,nan,nan,0.31029411764705883,0.9074074074;1;0.2666666667;0.3835616438;1,256,27,True,0.55
one_rational,scorable_negotiation-L1-19dae4b672,1,3,0.62258,high-conflict;medium,1.0,0.0,0.14444444444444443,0.06186717143897132,0.6919652890005169,0.6919652890005169,0.366926894790178,0.35535678820836075,0.42831118688518616,0.0,0.7184,0.35535678820836075,nan,nan,nan,0.27671232876712326,0.4693877551;1;0.1444444444;0.5757575758;0.1451612903,256,27,True,0.4387755102040816
one_rational,scorable_negotiation-L3-46e1252af7,1,0,0.684076,hard;pivotal-seat,1.0,0.0,0.21621621621621623,0.058823529411764705,0.7535799047879709,0.7535799047879709,0.22941176470588237,0.6301255536714604,0.27205882352941174,0.0,1.0,0.6301255536714604,nan,nan,nan,0.35348837209302325,1;1;0.2162162162;0.4594594595;1,256,8,True,0.49230769230769234
one_rational,scorable_negotiation-L1-996daa4124,2,0,0.61343,easy;large-frontier,1.0,0.0,0.21428571428571427,0.06776889730322816,0.553216394217755,0.553216394217755,0.23681679808095693,0.5595651724079489,0.31625485408173143,0.0,0.9109,0.5595651724079489,nan,nan,nan,0.3580645161290323,1;0.4693877551;0.2142857143;0.77;0.7083333333,256,22,True,0.3333333333333333
one_rational,scorable_negotiation-L4-712ba36a4f,0,4,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,,256,4,True,0.0
one_rational,scorable_negotiation-L0-65113008ad,4,3,0.624796,medium,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.43902439024390244,nan,,256,29,True,0.43902439024390244
